Ariana,1,0,214,7,0,138,21,0,704,29,0,1056,3,february,2016,2.746,0
Mannouba,61,2,260,97,31,320,379,44,1764,537,77,2344,3,february,2016,22.91,3.285
Ben Arous,3,0,323,24,0,153,248,0,1048,275,0,1524,3,february,2016,18.045,0
Bizerte,15,0,642,14,0,351,78,0,1492,107,0,2485,3,february,2016,4.306,0
Nabeul,6,239,452,34,121,298,97,341,1833,137,701,2583,3,february,2016,5.304,27.139
Zaghouan,21,0,93,9,0,104,36,0,435,66,0,632,3,february,2016,10.443,0
Beja,7,0,16,9,0,117,30,0,684,46,0,817,3,february,2016,5.63,0
Jendouba ,116,171,445,48,50,331,120,31,918,284,252,1694,3,february,2016,16.765,14.876
Le Kef,0,219,748,127,0,690,414,0,4276,541,219,5714,3,february,2016,9.468,3.833
Siliana,0,0,46,9,0,109,40,0,563,49,0,718,3,february,2016,6.825,0
Kairouan,39,162,1070,64,113,843,272,431,4139,375,706,6052,3,february,2016,6.196,11.666
Sousse,5,0,323,15,0,367,47,0,1574,67,0,2264,3,february,2016,2.959,0
Mahdia,50,0,295,24,0,87,38,0,240,112,0,622,3,february,2016,18.006,0
Monastir,1,0,67,3,0,43,9,0,391,13,0,501,3,february,2016,2.595,0
Kasserine,34,0,314,10,0,153,39,0,913,83,0,1380,3,february,2016,6.014,0
Sfax,9,116,695,22,106,597,86,232,2993,117,454,4285,3,february,2016,2.73,10.595
Gabes,56,87,906,60,53,577,311,243,4051,427,383,5534,3,february,2016,7.716,6.921
Kebili,37,298,907,75,222,782,281,512,4160,393,1032,5849,3,february,2016,6.719,17.644
Gafsa,20,0,253,14,0,191,36,0,843,70,0,1287,3,february,2016,5.439,0
Sidi Bouzid,12,0,122,3,0,48,10,0,167,25,0,337,3,february,2016,7.418,0
Tozeur,22,66,129,38,60,215,93,148,746,153,274,1090,3,february,2016,14.037,25.138
Medenine,21,0,341,21,0,222,46,0,679,88,0,1242,3,february,2016,7.085,0
Tataouin,15,22,73,24,15,76,61,59,526,100,96,675,3,february,2016,14.815,14.222
Tunis,53,212,573,41,103,376,73,115,827,167,430,1776,4,february,2016,9.403,24.212
Ariana,3,0,217,12,0,149,22,0,901,37,0,1267,4,february,2016,2.92,0
Mannouba,88,1,285,91,7,314,486,19,1718,665,27,2317,4,february,2016,28.701,1.165
Ben Arous,7,0,303,16,0,208,30,0,1116,53,0,1627,4,february,2016,3.258,0
Bizerte,33,0,660,30,0,278,80,0,1835,143,0,2773,4,february,2016,5.157,0
Nabeul,2,217,427,29,152,248,84,397,1494,115,766,2169,4,february,2016,5.302,35.316
Zaghouan,2,0,49,3,0,46,27,0,388,32,0,483,4,february,2016,6.625,0
Beja,8,0,89,4,0,205,41,0,1018,53,0,1312,4,february,2016,4.04,0
Jendouba ,151,158,468,51,37,312,98,58,939,300,253,1719,4,february,2016,17.452,14.718
Le Kef,0,197,866,130,0,558,488,0,4274,618,197,5698,4,february,2016,10.846,3.457
Siliana,1,0,42,12,0,106,49,0,533,62,0,681,4,february,2016,9.104,0
Kairouan,94,171,1130,96,112,869,356,495,3727,546,778,5726,4,february,2016,9.535,13.587
Sousse,6,0,282,5,0,336,34,0,1477,45,0,2095,4,february,2016,2.148,0
Mahdia,35,0,247,4,0,75,6,0,342,45,0,664,4,february,2016,6.777,0
Monastir,3,0,54,1,0,65,30,0,391,34,0,510,4,february,2016,6.667,0
Kasserine,37,0,350,16,0,170,51,0,876,104,0,1396,4,february,2016,7.45,0
Sfax,33,189,667,31,181,676,98,237,2685,162,607,4028,4,february,2016,4.022,15.07
Gabes,74,98,897,67,70,577,211,208,4053,352,376,5527,4,february,2016,6.369,6.803
Kebili,95,415,1261,87,303,963,232,648,4203,414,1366,6427,4,february,2016,6.442,21.254
Gafsa,31,0,219,14,0,186,41,0,835,86,0,1240,4,february,2016,6.935,0
Sidi Bouzid,8,0,134,6,0,66,16,0,180,30,0,380,4,february,2016,7.895,0
Tozeur,20,74,156,30,77,227,93,149,1070,143,300,1453,4,february,2016,9.842,20.647
Medenine,14,0,252,9,0,112,29,0,410,52,0,774,4,february,2016,6.718,0
Tataouin,25,7,60,25,8,74,63,19,434,113,34,568,4,february,2016,19.894,5.986
Tunis,43,201,466,42,97,320,71,76,756,156,374,1542,1,march,2016,10.117,24.254
Ariana,5,0,256,13,0,252,52,0,994,70,0,1502,1,march,2016,4.66,0
Mannouba,12,7,103,65,22,196,192,25,987,269,54,1286,1,march,2016,20.918,4.199
Ben Arous,7,0,286,59,0,178,107,0,892,173,0,1356,1,march,2016,12.758,0
Bizerte,18,0,616,15,0,272,65,0,1756,98,0,2644,1,march,2016,3.707,0
Nabeul,2,177,269,60,89,262,237,286,1459,299,552,1990,1,march,2016,15.025,27.739
Zaghouan,2,0,42,2,0,46,21,0,243,25,0,331,1,march,2016,7.553,0
Beja,6,0,25,11,0,103,55,0,540,72,0,668,1,march,2016,10.778,0
Jendouba ,132,164,455,91,37,334,158,34,941,381,235,1730,1,march,2016,22.023,13.584
Le Kef,0,226,706,178,0,570,655,0,4740,833,226,6016,1,march,2016,13.846,3.757
Siliana,0,0,42,10,0,119,28,0,509,38,0,670,1,march,2016,5.672,0
Kairouan,34,159,1153,83,76,1194,182,200,4404,299,435,6751,1,march,2016,4.429,6.443
Sousse,1,0,297,18,0,328,43,0,1403,62,0,2028,1,march,2016,3.057,0
Mahdia,27,0,273,12,0,108,25,0,469,64,0,850,1,march,2016,7.529,0
Monastir,10,0,74,10,0,60,17,0,351,37,0,485,1,march,2016,7.629,0
Kasserine,20,0,327,8,0,140,37,0,815,65,0,1282,1,march,2016,5.07,0
Sfax,11,223,666,25,177,733,109,284,2819,145,684,4218,1,march,2016,3.438,16.216
Gabes,64,115,881,66,56,809,260,113,4149,390,284,5839,1,march,2016,6.679,4.864
Kebili,59,285,988,39,105,581,164,453,3795,262,843,5364,1,march,2016,4.884,15.716
Gafsa,19,0,205,16,0,258,57,0,851,92,0,1314,1,march,2016,7.002,0
Sidi Bouzid,8,0,137,6,0,56,9,0,159,23,0,352,1,march,2016,6.534,0
Tozeur,18,50,112,8,63,151,39,123,902,65,236,1165,1,march,2016,5.579,20.258
Medenine,4,0,319,5,0,208,31,0,702,40,0,1229,1,march,2016,3.255,0
Tataouin,36,24,101,23,13,73,60,53,581,119,90,755,1,march,2016,15.762,11.921
Tunis,10,25,165,11,37,109,39,64,429,60,126,703,2,march,2016,8.535,17.923
Ariana,8,0,262,22,0,290,47,0,1013,77,0,1565,2,march,2016,4.92,0
Mannouba,10,1,137,42,7,28,55,3,793,107,11,958,2,march,2016,11.169,1.148
Ben Arous,17,0,263,25,0,221,195,0,1061,237,0,1545,2,march,2016,15.34,0
Bizerte,17,0,621,49,0,381,178,0,2026,244,0,3028,2,march,2016,8.058,0
Nabeul,0,195,295,45,148,307,224,393,1705,269,736,2307,2,march,2016,11.66,31.903
Zaghouan,4,0,63,16,0,80,47,0,406,67,0,549,2,march,2016,12.204,0
Beja,13,0,98,19,0,296,44,0,1319,76,0,1713,2,march,2016,4.437,0
Jendouba ,102,16,372,126,70,388,187,34,904,415,120,1664,2,march,2016,24.94,7.212
Le Kef,0,204,694,176,0,662,598,0,4348,774,204,5704,2,march,2016,13.569,3.576
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,2,march,2016,0,0
Kairouan,29,83,878,89,64,782,220,13,3863,338,160,5523,2,march,2016,6.12,2.897
Sousse,6,0,261,21,0,493,64,0,1561,91,0,2315,2,march,2016,3.931,0
Mahdia,35,0,255,10,0,114,18,0,441,63,0,810,2,march,2016,7.778,0
Monastir,18,0,66,13,0,88,20,0,323,51,0,477,2,march,2016,10.692,0
Kasserine,0,0,0,0,0,0,0,0,0,0,0,0,2,march,2016,0,0
Sfax,19,73,620,44,116,667,68,262,2901,131,451,4188,2,march,2016,3.128,10.769
Gabes,68,106,1076,89,59,889,255,151,4000,412,316,5965,2,march,2016,6.907,5.298
Kebili,181,267,918,62,148,789,164,351,3799,407,766,5506,2,march,2016,7.392,13.912
Gafsa,17,0,190,13,0,310,51,0,836,81,0,1336,2,march,2016,6.063,0
Sidi Bouzid,16,0,117,7,0,46,17,0,188,40,0,351,2,march,2016,11.396,0
Tozeur,13,69,106,23,79,222,38,134,936,74,282,1264,2,march,2016,5.854,22.31
Medenine,8,0,205,18,0,122,56,0,389,82,0,716,2,march,2016,11.453,0
Tataouin,20,9,67,33,8,74,74,29,417,127,46,558,2,march,2016,22.76,8.244
Tunis,47,199,517,44,109,473,81,88,730,172,396,1720,3,march,2016,10,23.023
Ariana,12,0,264,21,0,287,46,0,1054,79,0,1605,3,march,2016,4.922,0
Mannouba,38,0,198,63,9,233,143,21,1177,244,30,1608,3,march,2016,15.174,1.866
Ben Arous,27,0,282,59,0,243,264,0,927,350,0,1452,3,march,2016,24.105,0
Bizerte,14,0,822,34,0,349,138,0,1883,186,0,3054,3,march,2016,6.09,0
Nabeul,0,226,268,41,104,240,172,186,1683,213,516,2191,3,march,2016,9.722,23.551
Zaghouan,3,0,76,16,0,85,53,0,457,72,0,618,3,march,2016,11.65,0
Beja,3,0,15,11,0,41,60,0,346,74,0,402,3,march,2016,18.408,0
Jendouba ,113,148,433,150,63,389,230,52,983,493,263,1805,3,march,2016,27.313,14.571
Le Kef,0,226,693,231,0,613,772,0,4640,1003,226,5946,3,march,2016,16.868,3.801
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,3,march,2016,0,0
Kairouan,26,173,1066,82,126,1061,281,516,4516,389,815,6643,3,march,2016,5.856,12.269
Sousse,10,0,249,22,0,401,106,0,1453,138,0,2103,3,march,2016,6.562,0
Mahdia,0,0,0,0,0,0,0,0,0,0,0,0,3,march,2016,0,0
Monastir,3,0,43,11,0,70,23,0,445,37,0,558,3,march,2016,6.631,0
Kasserine,48,0,264,21,0,130,61,0,861,130,0,1255,3,march,2016,10.359,0
Sfax,38,129,646,48,106,461,81,235,2460,167,470,3567,3,march,2016,4.682,13.176
Gabes,101,190,859,103,56,1503,278,156,4379,482,402,6741,3,march,2016,7.15,5.964
Kebili,128,266,1172,145,110,579,209,317,3423,482,693,5174,3,march,2016,9.316,13.394
Gafsa,21,0,223,7,0,174,43,0,834,71,0,1231,3,march,2016,5.768,0
Sidi Bouzid,9,0,134,6,0,35,20,0,182,35,0,351,3,march,2016,9.972,0
Tozeur,16,55,106,7,64,164,47,144,919,70,263,1189,3,march,2016,5.887,22.119
Medenine,24,0,110,14,0,126,81,0,707,119,0,943,3,march,2016,12.619,0
Tataouin,18,8,68,12,14,70,43,28,452,73,50,590,3,march,2016,12.373,8.475
Tunis,33,170,406,26,56,336,47,109,709,106,335,1451,4,march,2016,7.305,23.088
Ariana,7,0,190,11,0,157,69,0,1128,87,0,1475,4,march,2016,5.898,0
Mannouba,50,2,196,84,15,312,195,32,1314,329,49,1822,4,march,2016,18.057,2.689
Ben Arous,13,0,280,29,0,155,174,0,899,216,0,1334,4,march,2016,16.192,0
Bizerte,26,0,541,20,0,259,175,0,1706,221,0,2506,4,march,2016,8.819,0
Nabeul,0,135,215,21,92,249,141,372,1599,162,599,2063,4,march,2016,7.853,29.035
Zaghouan,5,0,49,8,0,44,31,0,384,44,0,477,4,march,2016,9.224,0
Beja,8,0,52,6,0,91,56,0,754,70,0,897,4,march,2016,7.804,0
Jendouba ,92,144,419,172,54,377,247,3,943,511,201,1739,4,march,2016,29.385,11.558
Le Kef,0,232,662,140,0,441,713,0,4395,853,232,5498,4,march,2016,15.515,4.22
Siliana,0,0,28,6,0,110,39,0,513,45,0,651,4,march,2016,6.912,0
Kairouan,0,0,0,6,0,0,0,0,0,6,0,0,4,march,2016,0,0
Sousse,16,0,255,14,0,309,85,0,1545,115,0,2109,4,march,2016,5.453,0
Mahdia,18,0,230,14,0,70,60,0,349,92,0,649,4,march,2016,14.176,0
Monastir,6,0,71,10,0,94,37,0,555,53,0,720,4,march,2016,7.361,0
Kasserine,31,0,349,16,0,91,42,0,1021,89,0,1461,4,march,2016,6.092,0
Sfax,31,121,487,36,16,373,103,217,2417,170,354,3277,4,march,2016,5.188,10.803
Gabes,98,117,899,94,99,1323,319,213,4303,511,429,6525,4,march,2016,7.831,6.575
Kebili,117,211,857,144,94,574,209,342,3918,470,647,5349,4,march,2016,8.787,12.096
Gafsa,15,0,132,4,0,225,39,0,800,58,0,1157,4,march,2016,5.013,0
Sidi Bouzid,12,0,162,3,0,34,14,0,186,29,0,382,4,march,2016,7.592,0
Tozeur,7,23,167,8,31,106,33,83,513,48,137,786,4,march,2016,6.107,17.43
Medenine,9,0,48,9,0,75,36,0,333,54,0,456,4,march,2016,11.842,0
Tataouin,11,10,70,19,14,89,58,48,601,88,72,760,4,march,2016,11.579,9.474
Tunis,20,129,439,25,64,430,25,60,0,70,253,869,5,march,2016,8.055,29.114
Ariana,4,0,219,9,0,214,65,0,1136,78,0,1569,5,march,2016,4.971,0
Mannouba,45,0,186,98,7,334,206,41,1624,349,48,2144,5,march,2016,16.278,2.239
Ben Arous,12,0,248,30,0,108,235,0,1088,277,0,1444,5,march,2016,19.183,0
Bizerte,10,0,609,18,0,275,121,0,2038,149,0,2922,5,march,2016,5.099,0
Nabeul,1,128,297,8,69,253,51,212,1793,60,409,2343,5,march,2016,2.561,17.456
Zaghouan,3,0,65,14,0,68,52,0,401,69,0,534,5,march,2016,12.921,0
Beja,11,0,65,11,0,154,38,0,1145,60,0,1364,5,march,2016,4.399,0
Jendouba ,96,114,356,67,42,283,105,30,980,268,186,1619,5,march,2016,16.553,11.489
Le Kef,0,126,582,158,0,585,583,0,4643,741,126,5810,5,march,2016,12.754,2.169
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,5,march,2016,0,0
Kairouan,0,0,0,0,0,0,0,0,0,0,0,0,5,march,2016,0,0
Sousse,1,0,185,5,0,277,56,0,1681,62,0,2143,5,march,2016,2.893,0
Mahdia,34,0,244,7,0,72,29,0,445,70,0,761,5,march,2016,9.198,0
Monastir,4,0,61,2,0,73,22,0,517,28,0,651,5,march,2016,4.301,0
Kasserine,32,0,295,10,0,119,44,0,977,86,0,1391,5,march,2016,6.183,0
Sfax,15,121,517,30,85,415,55,174,2482,100,380,3414,5,march,2016,2.929,11.131
Gabes,81,195,857,165,68,1157,366,216,4753,612,479,6767,5,march,2016,9.044,7.078
Kebili,67,236,993,78,167,855,485,581,669,630,984,2517,5,march,2016,25.03,39.094
Gafsa,15,0,155,9,0,202,30,0,837,54,0,1194,5,march,2016,4.523,0
Sidi Bouzid,10,0,122,10,0,50,23,0,251,43,0,423,5,march,2016,10.165,0
Tozeur,4,17,108,2,50,203,43,163,842,49,230,1153,5,march,2016,4.25,19.948
Medenine,33,0,308,22,0,196,118,0,708,173,0,1212,5,march,2016,14.274,0
Tataouin,17,14,83,24,8,106,88,27,670,129,49,859,5,march,2016,15.017,5.704
Tunis,21,116,414,15,55,222,34,63,773,70,234,1409,1,april,2016,4.968,16.608
Ariana,10,0,242,18,0,221,27,0,746,55,0,1209,1,april,2016,4.549,0
Mannouba,29,0,100,58,11,271,155,41,1381,242,52,1752,1,april,2016,13.813,2.968
Ben Arous,3,0,121,7,0,91,20,0,524,30,0,736,1,april,2016,4.076,0
Bizerte,17,0,448,10,0,301,67,0,1662,94,0,2411,1,april,2016,3.899,0
Nabeul,1,149,274,18,44,291,53,121,1359,72,314,1924,1,april,2016,3.742,16.32
Zaghouan,0,0,34,2,0,50,13,0,388,15,0,472,1,april,2016,3.178,0
Beja,3,0,49,7,0,102,41,0,881,51,0,1032,1,april,2016,4.942,0
Jendouba ,73,102,283,43,49,302,63,28,901,179,179,1486,1,april,2016,12.046,12.046
Le Kef,0,0,0,0,0,0,0,0,0,0,0,0,1,april,2016,0,0
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,1,april,2016,0,0
Kairouan,28,152,918,80,75,1104,169,186,3615,277,413,5637,1,april,2016,4.914,7.327
Sousse,1,0,167,8,0,269,33,0,1242,42,0,1678,1,april,2016,2.503,0
Mahdia,23,0,170,3,0,89,16,0,257,42,0,516,1,april,2016,8.14,0
Monastir,3,0,72,9,0,158,12,0,363,24,0,593,1,april,2016,4.047,0
Kasserine,24,0,194,7,0,67,22,0,413,53,0,674,1,april,2016,7.864,0
Sfax,12,84,318,14,72,404,47,150,2090,73,306,2812,1,april,2016,2.596,10.882
Gabes,64,91,692,70,65,720,173,191,3302,307,347,4714,1,april,2016,6.513,7.361
Kebili,12,169,905,23,137,748,145,332,3965,180,638,5618,1,april,2016,3.204,11.356
Gafsa,7,0,173,9,0,186,32,0,762,48,0,1121,1,april,2016,4.282,0
Sidi Bouzid,14,0,137,11,0,46,27,0,210,52,0,393,1,april,2016,13.232,0
Tozeur,4,26,52,9,30,135,20,113,550,33,169,737,1,april,2016,4.478,22.931
Medenine,17,0,241,26,0,195,76,0,685,119,0,1121,1,april,2016,10.616,0
Tataouin,9,12,70,20,9,104,57,46,518,86,67,692,1,april,2016,12.428,9.682
Tunis,44,223,583,11,111,307,36,105,924,91,439,1814,2,april,2016,5.017,24.201
Ariana,6,0,254,8,0,186,40,0,871,54,0,1311,2,april,2016,4.119,0
Mannouba,68,0,209,55,4,377,138,21,1292,261,25,1878,2,april,2016,13.898,1.331
Ben Arous,40,0,451,34,0,215,193,0,939,267,0,1605,2,april,2016,16.636,0
Bizerte,12,0,603,14,0,384,67,0,1991,93,0,2978,2,april,2016,3.123,0
Nabeul,0,139,336,9,87,324,25,169,1839,34,395,2499,2,april,2016,1.361,15.806
Zaghouan,3,0,43,0,0,70,19,0,333,22,0,446,2,april,2016,4.933,0
Beja,1,0,120,3,0,115,31,0,824,35,0,1059,2,april,2016,3.305,0
Jendouba ,69,118,335,23,32,261,60,35,947,152,185,1543,2,april,2016,9.851,11.99
Le Kef,0,127,513,232,0,627,680,0,4556,912,127,5696,2,april,2016,16.011,2.23
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,2,april,2016,0,0
Kairouan,28,83,804,83,64,697,202,103,3539,313,250,5040,2,april,2016,6.21,4.96
Sousse,1,0,253,15,0,351,45,0,1598,61,0,2202,2,april,2016,2.77,0
Mahdia,39,0,299,9,0,82,15,0,384,63,0,765,2,april,2016,8.235,0
Monastir,5,0,91,14,0,74,26,0,579,26,0,744,2,april,2016,3.495,0
Kasserine,36,0,314,7,0,63,19,0,456,62,0,833,2,april,2016,7.443,0
Sfax,13,79,439,20,100,589,82,156,2679,115,335,3707,2,april,2016,3.102,9.037
Gabes,53,105,722,77,90,830,166,221,3669,296,416,5221,2,april,2016,5.669,7.968
Kebili,50,247,1113,64,141,871,179,286,4330,293,674,6314,2,april,2016,4.64,10.675
Gafsa,6,0,139,6,0,193,17,0,1023,29,0,1355,2,april,2016,2.14,0
Sidi Bouzid,7,0,76,12,0,72,27,0,242,46,0,390,2,april,2016,11.795,0
Tozeur,12,38,140,15,14,247,29,83,740,56,135,1127,2,april,2016,4.969,11.979
Medenine,16,0,344,24,0,268,51,0,903,91,0,1515,2,april,2016,6.007,0
Tataouin,27,11,87,33,17,145,65,51,642,125,79,874,2,april,2016,14.302,9.039
Tunis,34,192,499,18,84,318,28,98,762,80,374,1579,3,april,2016,5.066,23.686
Ariana,0,0,0,0,0,0,0,0,0,0,0,0,3,april,2016,0,0
Mannouba,37,0,178,54,6,304,98,26,1509,189,32,1991,3,april,2016,9.493,1.607
Ben Arous,46,0,257,27,0,214,199,0,920,272,0,1391,3,april,2016,19.554,0
Bizerte,8,0,545,13,0,354,72,0,1786,93,0,2685,3,april,2016,3.464,0
Nabeul,0,141,302,6,77,317,25,188,1800,31,406,2419,3,april,2016,1.282,16.784
Zaghouan,1,0,35,5,0,55,11,0,329,17,0,419,3,april,2016,4.057,0
Beja,0,0,67,6,0,104,30,0,996,36,0,1167,3,april,2016,3.085,0
Jendouba ,79,115,402,17,58,347,49,27,901,145,200,1650,3,april,2016,8.788,12.121
Le Kef,0,139,636,177,0,594,515,0,4222,692,139,5452,3,april,2016,12.693,2.55
Siliana,2,0,48,8,0,268,19,0,427,29,0,743,3,april,2016,3.903,0
Kairouan,25,155,982,77,99,973,255,465,4204,357,719,6159,3,april,2016,5.796,11.674
Sousse,0,0,0,0,0,0,0,0,0,0,0,0,3,april,2016,0,0
Mahdia,0,0,0,0,0,0,0,0,0,0,0,0,3,april,2016,0,0
Monastir,3,0,52,3,0,93,11,0,513,17,0,658,3,april,2016,2.584,0
Kasserine,27,0,300,3,0,154,7,0,343,37,0,797,3,april,2016,4.642,0
Sfax,14,70,501,21,62,425,43,127,2412,78,259,3338,3,april,2016,2.337,7.759
Gabes,57,82,811,62,41,687,118,168,4147,237,291,5645,3,april,2016,4.198,5.155
Kebili,43,159,800,66,124,663,137,265,3368,246,548,4831,3,april,2016,5.092,11.343
Gafsa,3,0,152,3,0,185,10,0,895,16,0,1232,3,april,2016,1.299,0
Sidi Bouzid,6,0,102,0,0,42,14,0,192,20,0,336,3,april,2016,5.952,0
Tozeur,1,19,25,4,40,87,10,54,286,15,113,398,3,april,2016,3.769,28.392
Medenine,13,0,244,16,0,196,54,0,479,83,0,919,3,april,2016,9.032,0
Tataouin,18,11,79,14,10,129,73,40,597,105,61,805,3,april,2016,13.043,7.578
Tunis,45,181,513,18,91,322,39,103,726,102,375,1561,4,april,2016,6.534,24.023
Ariana,1,0,215,6,0,212,28,0,846,35,0,1273,4,april,2016,2.749,0
Mannouba,33,0,207,23,6,271,75,12,1466,131,18,1944,4,april,2016,6.739,0.926
Ben Arous,37,0,309,50,0,185,279,0,887,366,0,1381,4,april,2016,26.503,0
Bizerte,7,0,587,19,0,354,63,0,1951,89,0,2892,4,april,2016,3.077,0
Nabeul,1,111,236,9,82,261,97,227,1675,107,420,2172,4,april,2016,4.926,19.337
Zaghouan,1,0,30,0,0,51,25,0,370,26,0,451,4,april,2016,5.765,0
Beja,0,0,67,7,0,97,26,0,641,33,0,805,4,april,2016,4.099,0
Jendouba ,76,161,416,27,45,251,31,23,935,134,229,1602,4,april,2016,8.365,14.295
Le Kef,0,126,585,156,0,534,448,0,4342,604,126,5461,4,april,2016,11.06,2.307
Siliana,0,0,93,5,0,113,17,0,446,22,0,652,4,april,2016,3.374,0
Kairouan,29,15,544,61,32,605,150,34,4104,240,81,5253,4,april,2016,4.569,1.542
Sousse,4,0,241,9,0,323,32,0,1311,45,0,1875,4,april,2016,2.4,0
Mahdia,14,0,255,7,0,103,22,0,374,43,0,732,4,april,2016,5.874,0
Monastir,2,0,77,2,0,103,10,0,406,14,0,586,4,april,2016,2.389,0
Kasserine,20,0,282,5,0,108,46,0,946,71,0,1336,4,april,2016,5.314,0
Sfax,7,95,440,17,79,480,37,196,2452,61,370,3372,4,april,2016,1.809,10.973
Gabes,56,63,783,70,50,677,153,156,4048,279,269,5508,4,april,2016,5.065,4.884
Kebili,31,220,931,55,134,829,152,321,3975,238,675,5735,4,april,2016,4.15,11.77
Gafsa,10,0,148,9,0,161,17,0,905,36,0,1214,4,april,2016,2.965,0
Sidi Bouzid,4,0,74,3,0,27,7,0,174,14,0,275,4,april,2016,5.091,0
Tozeur,2,23,84,7,26,174,23,82,874,32,131,1132,4,april,2016,2.827,11.572
Medenine,17,0,272,10,0,179,22,0,517,49,0,968,4,april,2016,5.062,0
Tataouin,14,12,68,16,20,104,58,43,581,88,75,753,4,april,2016,11.687,9.96
Tunis,59,282,669,16,96,341,27,60,649,102,438,1659,1,october,2016,6.148,26.401
Ariana,17,0,420,6,0,237,22,0,1168,45,0,1825,1,october,2016,2.466,0
Mannouba,31,5,192,64,4,215,118,19,1744,213,28,2151,1,october,2016,9.902,1.302
Ben Arous,5,0,237,4,0,166,21,0,1169,30,0,1572,1,october,2016,1.908,0
Bizerte,11,0,490,6,0,280,53,0,1474,70,0,2244,1,october,2016,3.119,0
Nabeul,0,0,380,13,0,301,26,0,1597,39,0,2278,1,october,2016,1.712,0
Zaghouan,0,0,47,0,0,29,5,0,290,5,0,366,1,october,2016,1.366,0
Beja,0,0,0,0,0,0,0,0,0,0,0,0,1,october,2016,0,0
Jendouba ,0,0,46,2,0,212,14,0,755,16,0,1013,1,october,2016,1.579,0
Le Kef,0,0,0,0,0,0,0,0,0,0,0,0,1,october,2016,0,0
Siliana,11,0,55,8,0,140,11,0,395,30,0,590,1,october,2016,5.085,0
Kairouan,6,58,690,26,43,548,109,114,2049,141,215,3287,1,october,2016,4.29,6.541
Sousse,2,0,294,7,0,425,29,0,1449,38,0,2168,1,october,2016,1.753,0
Mahdia,16,0,251,7,0,57,22,0,387,45,0,695,1,october,2016,6.475,0
Monastir,3,0,53,1,0,113,3,0,438,7,0,604,1,october,2016,1.159,0
Kasserine,7,0,356,2,0,99,42,0,954,51,0,1409,1,october,2016,3.62,0
Sfax,34,58,627,34,33,454,61,107,2403,129,198,3484,1,october,2016,3.703,5.683
Gabes,102,238,973,160,142,771,362,410,4459,624,790,6203,1,october,2016,10.06,12.736
Kebili,47,267,1122,91,85,584,195,271,3714,333,623,5420,1,october,2016,6.144,11.494
Gafsa,10,0,245,8,0,239,20,0,854,38,0,1338,1,october,2016,2.84,0
Sidi Bouzid,3,0,87,1,0,33,3,0,107,7,0,227,1,october,2016,3.084,0
Tozeur,3,41,171,15,50,226,34,69,1223,52,160,1620,1,october,2016,3.21,9.877
Medenine,0,0,52,0,0,74,8,0,349,8,0,475,1,october,2016,1.684,0
Tataouin,0,0,0,0,0,0,0,0,0,0,0,0,1,october,2016,0,0
Tunis,23,233,556,20,75,242,49,65,744,92,373,1542,2,october,2016,5.966,24.189
Ariana,8,0,283,8,0,178,20,0,1041,36,0,1502,2,october,2016,2.397,0
Mannouba,33,4,206,57,8,206,120,22,1216,210,34,1628,2,october,2016,12.899,2.088
Ben Arous,87,0,453,6,0,151,22,0,969,115,0,1573,2,october,2016,7.311,0
Bizerte,6,0,538,16,0,272,106,0,2007,128,0,2817,2,october,2016,4.544,0
Nabeul,1,0,233,0,0,203,13,0,1106,14,0,1542,2,october,2016,0.908,0
Zaghouan,0,0,54,0,0,24,6,0,223,6,0,301,2,october,2016,1.993,0
Beja,34,0,88,10,0,156,60,0,692,104,0,936,2,october,2016,11.111,0
Jendouba ,0,0,50,10,0,218,15,0,746,25,0,1014,2,october,2016,2.465,0
Le Kef,0,144,627,88,0,530,292,0,3764,380,144,4921,2,october,2016,7.722,2.926
Siliana,3,0,48,2,0,70,13,0,424,18,0,542,2,october,2016,3.321,0
Kairouan,25,95,975,66,53,900,206,160,3521,297,308,5396,2,october,2016,5.504,5.708
Sousse,3,0,350,7,0,303,32,0,1363,42,0,2016,2,october,2016,2.083,0
Mahdia,19,0,264,6,0,100,24,0,338,49,0,702,2,october,2016,6.98,0
Monastir,6,0,88,3,0,77,9,0,429,18,0,594,2,october,2016,3.03,0
Kasserine,13,0,269,10,0,87,50,0,778,73,0,1134,2,october,2016,6.437,0
Sfax,42,66,491,36,61,497,77,121,2260,155,248,3248,2,october,2016,4.772,7.635
Gabes,58,0,401,60,0,233,186,0,1397,304,0,2031,2,october,2016,14.968,0
Kebili,44,261,1004,92,73,503,202,233,3163,338,567,4670,2,october,2016,7.238,12.141
Gafsa,15,0,306,4,0,171,38,0,731,57,0,1208,2,october,2016,4.719,0
Sidi Bouzid,2,0,165,0,0,22,2,0,86,4,0,273,2,october,2016,1.465,0
Tozeur,13,48,131,10,35,200,27,61,810,50,144,1141,2,october,2016,4.382,12.621
Medenine,0,0,0,0,0,0,0,0,0,0,0,0,2,october,2016,0,0
Tataouin,17,10,73,15,7,91,30,25,409,62,42,573,2,october,2016,10.82,7.33
Tunis,44,144,748,29,25,468,31,66,777,104,235,1993,3,october,2016,5.218,11.791
Ariana,7,0,417,9,0,297,29,0,1196,45,0,1910,3,october,2016,2.356,0
